subject,z1,z2,p1,ce
1,5.805515239477504,0.0,0.05,0.725689404934688
1,11.611030478955009,2.902757619738752,0.05,3.991291727140784
1,14.51378809869376,5.805515239477504,0.05,6.8940493468795365
1,43.541364296081284,14.51378809869376,0.05,15.239477503628448
1,2.902757619738752,0.0,0.1,1.3788098520741234
1,5.805515239477504,2.902757619738752,0.1,3.555878153387106
1,14.51378809869376,0.0,0.1,1.088534107402032
1,5.805515239477504,0.0,0.25,1.0159651496067796
1,11.611030478955009,2.902757619738752,0.25,4.86211887464814
1,14.51378809869376,5.805515239477504,0.25,6.8940493468795365
1,2.902757619738752,0.0,0.5,1.3788098520741234
1,5.805515239477504,2.902757619738752,0.5,4.281567558321794
1,11.611030478955009,2.902757619738752,0.5,5.73294636819117
1,14.51378809869376,0.0,0.5,5.4426705370101605
1,14.51378809869376,5.805515239477504,0.5,8.200290414176244
1,43.541364296081284,0.0,0.5,7.619738751814224
1,5.805515239477504,0.0,0.75,2.757619704148247
1,11.611030478955009,2.902757619738752,0.75,4.86211887464814
1,14.51378809869376,5.805515239477504,0.75,8.63570364189425
1,2.902757619738752,0.0,0.9,1.3788098520741234
1,5.805515239477504,2.902757619738752,0.9,4.281567558321794
1,14.51378809869376,0.0,0.9,9.796806966618288
1,5.805515239477504,0.0,0.95,3.62844702467344
1,11.611030478955009,2.902757619738752,0.95,7.474601009241556
1,14.51378809869376,5.805515239477504,0.95,10.812771856698312
2,5.805515239477504,0.0,0.05,1.0159651496067796
2,11.611030478955009,2.902757619738752,0.05,3.555878153387106
2,14.51378809869376,5.805515239477504,0.05,6.8940493468795365
2,43.541364296081284,14.51378809869376,0.05,19.593613933236576
2,2.902757619738752,0.0,0.1,0.5079825748033898
2,5.805515239477504,2.902757619738752,0.1,3.7010158959597743
2,14.51378809869376,0.0,0.1,1.088534107402032
2,5.805515239477504,0.0,0.25,0.4354136602625964
2,11.611030478955009,2.902757619738752,0.25,5.297532794437492
2,14.51378809869376,5.805515239477504,0.25,9.506531481472951
2,2.902757619738752,0.0,0.5,1.233672022992537
2,5.805515239477504,2.902757619738752,0.5,4.136429469713452
2,11.611030478955009,2.902757619738752,0.5,7.474601009241556
2,14.51378809869376,0.0,0.5,6.8940493468795365
2,14.51378809869376,5.805515239477504,0.5,10.812771856698312
2,43.541364296081284,0.0,0.5,20.68214804063861
2,5.805515239477504,0.0,0.75,4.208998687035461
2,11.611030478955009,2.902757619738752,0.75,9.216255304256268
2,14.51378809869376,5.805515239477504,0.75,10.812771856698312
2,2.902757619738752,0.0,0.9,2.539912917271408
2,5.805515239477504,2.902757619738752,0.9,5.587808279582828
2,14.51378809869376,0.0,0.9,13.425253991291727
2,5.805515239477504,0.0,0.95,5.660377496904837
2,11.611030478955009,2.902757619738752,0.95,11.393323519060333
2,14.51378809869376,5.805515239477504,0.95,14.296081830870435
3,5.805515239477504,0.0,0.05,1.0159651496067796
3,11.611030478955009,2.902757619738752,0.05,3.555878153387106
3,14.51378809869376,5.805515239477504,0.05,6.02322219937218
3,43.541364296081284,14.51378809869376,0.05,19.593613933236576
3,2.902757619738752,0.0,0.1,0.5079825748033898
3,5.805515239477504,2.902757619738752,0.1,3.265602322206096
3,14.51378809869376,0.0,0.1,1.81422351233672
3,5.805515239477504,0.0,0.25,1.306240894278871
3,11.611030478955009,2.902757619738752,0.25,4.426705300894462
3,14.51378809869376,5.805515239477504,0.25,8.63570364189425
3,2.902757619738752,0.0,0.5,1.669085596746215
3,5.805515239477504,2.902757619738752,0.5,3.991291727140784
3,11.611030478955009,2.902757619738752,0.5,6.168359941944848
3,14.51378809869376,0.0,0.5,3.991291727140784
3,14.51378809869376,5.805515239477504,0.5,8.200290414176244
3,43.541364296081284,0.0,0.5,9.796806966618288
3,5.805515239477504,0.0,0.75,1.886792383623054
3,11.611030478955009,2.902757619738752,0.75,7.039187089452204
3,14.51378809869376,5.805515239477504,0.75,9.941944709190956
3,2.902757619738752,0.0,0.9,2.394775001680903
3,5.805515239477504,2.902757619738752,0.9,5.007256963256482
3,14.51378809869376,0.0,0.9,9.796806966618288
3,5.805515239477504,0.0,0.95,5.660377496904837
3,11.611030478955009,2.902757619738752,0.95,10.957910291342328
3,14.51378809869376,5.805515239477504,0.95,14.150943396226417
4,5.805515239477504,0.0,0.05,1.306240894278871
4,11.611030478955009,2.902757619738752,0.05,3.991291727140784
4,14.51378809869376,5.805515239477504,0.05,7.764876494386892
4,43.541364296081284,14.51378809869376,0.05,15.239477503628448
4,2.902757619738752,0.0,0.1,0.7982583627299404
4,5.805515239477504,2.902757619738752,0.1,2.9753264910250863
4,14.51378809869376,0.0,0.1,1.088534107402032
4,5.805515239477504,0.0,0.25,1.5965167254598809
4,11.611030478955009,2.902757619738752,0.25,4.86211887464814
4,14.51378809869376,5.805515239477504,0.25,7.764876494386892
4,2.902757619738752,0.0,0.5,1.52394768115571
4,5.805515239477504,2.902757619738752,0.5,3.4107400647787642
4,11.611030478955009,2.902757619738752,0.5,4.426705300894462
4,14.51378809869376,0.0,0.5,3.991291727140784
4,14.51378809869376,5.805515239477504,0.5,7.764876494386892
4,43.541364296081284,0.0,0.5,14.150943396226417
4,5.805515239477504,0.0,0.75,1.5965167254598809
4,11.611030478955009,2.902757619738752,0.75,6.168359941944848
4,14.51378809869376,5.805515239477504,0.75,9.0711175616836
4,2.902757619738752,0.0,0.9,1.3788098520741234
4,5.805515239477504,2.902757619738752,0.9,4.281567558321794
4,14.51378809869376,0.0,0.9,6.8940493468795365
4,5.805515239477504,0.0,0.95,1.306240894278871
4,11.611030478955009,2.902757619738752,0.95,5.73294636819117
4,14.51378809869376,5.805515239477504,0.95,8.200290414176244
5,5.805515239477504,0.0,0.05,1.5965167254598809
5,11.611030478955009,2.902757619738752,0.05,5.297532794437492
5,14.51378809869376,5.805515239477504,0.05,8.200290414176244
5,43.541364296081284,14.51378809869376,0.05,21.04499274310595
5,2.902757619738752,0.0,0.1,1.088534107402032
5,5.805515239477504,2.902757619738752,0.1,3.991291727140784
5,14.51378809869376,0.0,0.1,5.4426705370101605
5,5.805515239477504,0.0,0.25,2.467344045985074
5,11.611030478955009,2.902757619738752,0.25,6.168359941944848
5,14.51378809869376,5.805515239477504,0.25,8.200290414176244
5,2.902757619738752,0.0,0.5,1.3788098520741234
5,5.805515239477504,2.902757619738752,0.5,4.281567558321794
5,11.611030478955009,2.902757619738752,0.5,6.6037738617342
5,14.51378809869376,0.0,0.5,6.168359941944848
5,14.51378809869376,5.805515239477504,0.5,9.506531481472951
5,43.541364296081284,0.0,0.5,20.68214804063861
5,5.805515239477504,0.0,0.75,3.33817119349243
5,11.611030478955009,2.902757619738752,0.75,7.910014236959561
5,14.51378809869376,5.805515239477504,0.75,9.506531481472951
5,2.902757619738752,0.0,0.9,1.669085596746215
5,5.805515239477504,2.902757619738752,0.9,4.281567558321794
5,14.51378809869376,0.0,0.9,6.8940493468795365
5,5.805515239477504,0.0,0.95,2.757619704148247
5,11.611030478955009,2.902757619738752,0.95,7.910014236959561
5,14.51378809869376,5.805515239477504,0.95,10.377358628980309
6,5.805515239477504,0.0,0.05,0.14513788314966053
6,11.611030478955009,2.902757619738752,0.05,3.1204645796334285
6,14.51378809869376,5.805515239477504,0.05,6.02322219937218
6,2.902757619738752,0.0,0.1,0.0725689415748302
6,5.805515239477504,2.902757619738752,0.1,3.555878153387106
6,14.51378809869376,0.0,0.1,0.362844702467344
6,5.805515239477504,0.0,0.25,0.14513788314966053
6,11.611030478955009,2.902757619738752,0.25,3.1204645796334285
6,2.902757619738752,0.0,0.5,0.5079825748033898
6,5.805515239477504,2.902757619738752,0.5,3.4107400647787642
6,11.611030478955009,2.902757619738752,0.5,5.73294636819117
6,14.51378809869376,0.0,0.5,0.362844702467344
