subject,z1,z2,p1,ce
103014312,8.0,0.0,0.5,3.9
103014312,8.0,0.0,0.5,3.875
103014312,10.0,0.0,0.5,4.875
103014312,10.0,0.0,0.5,4.375
103014313,6.0,0.0,0.5,2.874999996
103014313,6.0,0.0,0.5,2.874999996
103014313,8.0,0.0,0.5,3.9
103014313,8.0,0.0,0.5,3.125
103014313,10.0,0.0,0.5,4.875
103014313,10.0,0.0,0.5,4.375
103014314,6.0,0.0,0.5,3.75
103014314,6.0,0.0,0.5,1.875
103014314,8.0,0.0,0.5,1.875
103014314,10.0,0.0,0.5,3.87500005
103014315,6.0,0.0,0.5,3.75
103014315,6.0,0.0,0.5,3.75
103014315,8.0,0.0,0.5,3.9
103014315,8.0,0.0,0.5,4.75
103014315,10.0,0.0,0.5,4.875
103014315,10.0,0.0,0.5,4.875
103014316,6.0,0.0,0.5,2.625
103014316,6.0,0.0,0.5,2.874999996
103014316,8.0,0.0,0.5,3.9
103014316,8.0,0.0,0.5,2.875
103014316,10.0,0.0,0.5,5.125
103014316,10.0,0.0,0.5,3.87500005
103014317,6.0,0.0,0.5,2.874999996
103014317,6.0,0.0,0.5,1.875
103014317,8.0,0.0,0.5,3.9
103014317,8.0,0.0,0.5,3.375
103014317,10.0,0.0,0.5,4.125
103014317,10.0,0.0,0.5,4.125
103014318,6.0,0.0,0.5,3.75
103014318,6.0,0.0,0.5,3.375
103014318,8.0,0.0,0.5,3.9
103014318,8.0,0.0,0.5,4.75
103014318,10.0,0.0,0.5,5.75000005
103014318,10.0,0.0,0.5,4.875
103014319,6.0,0.0,0.5,4.5
103014319,6.0,0.0,0.5,2.874999996
103014319,8.0,0.0,0.5,4.1
103014319,8.0,0.0,0.5,3.875
103014319,10.0,0.0,0.5,4.125
103014319,10.0,0.0,0.5,4.875
103014320,6.0,0.0,0.5,2.874999996
103014320,6.0,0.0,0.5,1.37499993
103014320,8.0,0.0,0.5,3.10000004
103014320,8.0,0.0,0.5,3.375
103014320,10.0,0.0,0.5,3.87500005
103014320,10.0,0.0,0.5,3.87500005
